"","year","region","mean_precip","mean_precip_v1"
"1384",1385,"mesa_verde",439.5413602,32.33380202
"1385",1386,"mesa_verde",417.0939258,-22.45023879
"1386",1387,"mesa_verde",399.4955222,-17.59812355
"1387",1388,"mesa_verde",374.9565415,-24.53831252
"1388",1389,"mesa_verde",321.9891624,-52.96187736
"1389",1390,"mesa_verde",240.7914467,-81.19918724
"1390",1391,"mesa_verde",294.908086,54.11984199
"1391",1392,"mesa_verde",378.7941291,83.87827723
"1392",1393,"mesa_verde",358.9086917,-19.88508348
"1393",1394,"mesa_verde",420.8994116,61.98920387
"1394",1395,"mesa_verde",418.6230423,-2.272352975
"1395",1396,"mesa_verde",414.8761357,-3.750263789
"1396",1397,"mesa_verde",340.475491,-74.3911987
"1397",1398,"mesa_verde",378.068227,37.5881242
"1398",1399,"mesa_verde",242.3518647,-135.7137257
"1399",1400,"mesa_verde",331.9618629,89.60402906
"1400",1401,"mesa_verde",430.5686813,98.61177509
"1401",1402,"mesa_verde",327.2576144,-103.3114851
"1402",1403,"mesa_verde",357.0560267,29.79714795
"1403",1404,"mesa_verde",469.954162,112.8857589
"1404",1405,"mesa_verde",273.6475945,-196.2889687
"1405",1406,"mesa_verde",453.9611924,180.3050027
"1406",1407,"mesa_verde",342.2995587,-111.6569786
"1407",1408,"mesa_verde",399.4187505,57.11672339
"1408",1409,"mesa_verde",472.7064766,73.2861313
"1409",1410,"mesa_verde",368.151856,-104.5560597
"1410",1411,"mesa_verde",381.2171195,13.06947689
"1411",1412,"mesa_verde",404.4489487,23.22554753
"1412",1413,"mesa_verde",251.5279484,-152.9084892
"1413",1414,"mesa_verde",509.4617331,257.9265609
"1414",1415,"mesa_verde",382.2591287,-127.2013066
"1415",1416,"mesa_verde",300.968677,-81.28733788
"1416",1417,"mesa_verde",375.2999048,74.32220732
"1417",1418,"mesa_verde",432.3707277,57.07079103
"1418",1419,"mesa_verde",352.4924072,-79.87545487
"1419",1420,"mesa_verde",405.7056113,53.21135639
"1420",1421,"mesa_verde",290.6725361,-115.0311247
"1421",1422,"mesa_verde",361.2399412,70.5681249
"1422",1423,"mesa_verde",313.2578091,-47.98592724
"1423",1424,"mesa_verde",403.0270183,89.77036104
"1424",1425,"mesa_verde",299.3512373,-103.6723601
"1425",1426,"mesa_verde",387.5088907,88.15580745
"1426",1427,"mesa_verde",408.1714978,20.66067403
"1427",1428,"mesa_verde",438.8023276,30.63282955
"1428",1429,"mesa_verde",400.3570131,-38.44337487
"1429",1430,"mesa_verde",426.5999611,26.24185438
"1430",1431,"mesa_verde",450.4875833,23.89169623
"1431",1432,"mesa_verde",391.6262655,-58.86466956
"1432",1433,"mesa_verde",418.1408021,26.51383841
"1433",1434,"mesa_verde",393.7908843,-24.35056435
"1434",1435,"mesa_verde",333.8178593,-59.97339155
"1435",1436,"mesa_verde",384.2138098,50.39639937
"1436",1437,"mesa_verde",317.5333348,-66.67585422
"1437",1438,"mesa_verde",309.6473998,-7.888497111
"1438",1439,"mesa_verde",285.8335641,-23.81103203
"1439",1440,"mesa_verde",418.3007701,132.46164
"1440",1441,"mesa_verde",473.7027126,55.40003593
"1441",1442,"mesa_verde",264.7152375,-208.9828098
"1442",1443,"mesa_verde",333.6527429,68.93975392
"1443",1444,"mesa_verde",268.347322,-65.31157704
"1444",1445,"mesa_verde",294.9983776,26.65789252
"1445",1446,"mesa_verde",254.9225145,-40.07893845
"1446",1447,"mesa_verde",451.995241,197.0741812
"1447",1448,"mesa_verde",364.9902873,-87.00601127
"1448",1449,"mesa_verde",265.1293372,-99.85437457
"1449",1450,"mesa_verde",236.2446137,-28.8845607
"1450",1451,"mesa_verde",445.6978022,209.4461846
"1451",1452,"mesa_verde",358.4794064,-87.21918354
"1452",1453,"mesa_verde",390.6956174,32.21359469
"1453",1454,"mesa_verde",339.788202,-50.90042951
"1454",1455,"mesa_verde",189.6293156,-150.1546555
"1455",1456,"mesa_verde",266.513693,76.87430477
"1456",1457,"mesa_verde",285.2631738,18.75224371
"1457",1458,"mesa_verde",413.181297,127.9104865
"1458",1459,"mesa_verde",329.2722376,-83.90384675
"1459",1460,"mesa_verde",251.9993078,-77.27290459
"1460",1461,"mesa_verde",220.8107424,-31.18550626
"1461",1462,"mesa_verde",430.7424072,209.9320566
"1462",1463,"mesa_verde",398.8673964,-31.87343529
"1463",1464,"mesa_verde",252.2722376,-146.5982624
"1464",1465,"mesa_verde",287.2257074,34.95239537
"1465",1466,"mesa_verde",478.4522367,191.2207074
"1466",1467,"mesa_verde",490.5604396,12.10795886
"1467",1468,"mesa_verde",401.7115817,-88.84997308
"1468",1469,"mesa_verde",370.8048802,-30.90277718
"1469",1470,"mesa_verde",387.9121095,17.10754245
"1470",1471,"mesa_verde",238.9297828,-148.9776548
"1471",1472,"mesa_verde",277.3447478,38.41178026
"1472",1473,"mesa_verde",310.7411525,33.39440803
"1473",1474,"mesa_verde",339.9259323,29.18944507
"1474",1475,"mesa_verde",250.5674699,-89.35720114
"1475",1476,"mesa_verde",404.6876352,154.115086
"1476",1477,"mesa_verde",461.0669075,56.37899169
"1477",1478,"mesa_verde",494.9889461,33.92119795
"1478",1479,"mesa_verde",357.9106386,-137.0764862
"1479",1480,"mesa_verde",347.8857186,-10.02456544
"1480",1481,"mesa_verde",410.895453,63.00896523
"1481",1482,"mesa_verde",492.5631003,81.66484959
"1482",1483,"mesa_verde",378.0997231,-114.4605644
"1483",1484,"mesa_verde",620.3839448,242.277821
"1484",1485,"mesa_verde",500.2274379,-120.1535824
"1485",1486,"mesa_verde",516.8017219,16.57201684
"1486",1487,"mesa_verde",386.9022238,-129.8949404
"1487",1488,"mesa_verde",442.8155447,55.91255781
"1488",1489,"mesa_verde",435.7888293,-7.027265222
"1489",1490,"mesa_verde",464.7959245,29.00883784
"1490",1491,"mesa_verde",530.1882409,65.38999091
"1491",1492,"mesa_verde",397.0774855,-133.1072672
"1492",1493,"mesa_verde",429.9014017,32.8245003
"1493",1494,"mesa_verde",488.9364238,59.03290094
"1494",1495,"mesa_verde",269.6181535,-219.3122633
"1495",1496,"mesa_verde",249.0663883,-20.55229635
"1496",1497,"mesa_verde",319.8578567,70.78891761
"1497",1498,"mesa_verde",480.9007961,161.0410297
"1498",1499,"mesa_verde",357.5349788,-123.3644833
"1499",1500,"mesa_verde",124.1413862,-233.3904776
"1500",1501,"mesa_verde",302.1407156,177.995417
"1501",1502,"mesa_verde",402.0147097,99.87383068
"1502",1503,"mesa_verde",385.4426105,-16.57221814
"1503",1504,"mesa_verde",407.2724972,21.82735632
"1504",1505,"mesa_verde",241.3789262,-165.8921066
"1505",1506,"mesa_verde",123.8175132,-117.5512123
"1506",1507,"mesa_verde",406.4002985,282.5739938
"1507",1508,"mesa_verde",422.3169291,15.91695149
"1508",1509,"mesa_verde",521.916198,99.60015936
"1509",1510,"mesa_verde",400.2310504,-121.683054
"1510",1511,"mesa_verde",481.0547936,80.81838148
"1511",1512,"mesa_verde",413.7160379,-67.33611123
"1512",1513,"mesa_verde",460.9181232,47.1994282
"1513",1514,"mesa_verde",508.5208099,47.60124396
"1514",1515,"mesa_verde",377.167604,-131.3532149
"1515",1516,"mesa_verde",336.9030674,-40.26069458
"1516",1517,"mesa_verde",402.9432379,66.03980031
"1517",1518,"mesa_verde",362.5618673,-40.38141386
"1518",1519,"mesa_verde",492.7725405,130.209225
"1519",1520,"mesa_verde",410.2438782,-82.52965074
"1520",1521,"mesa_verde",492.4133858,82.16695689
"1521",1522,"mesa_verde",289.8977243,-202.50729
"1522",1523,"mesa_verde",432.924245,143.0221084
"1523",1524,"mesa_verde",407.2973523,-25.62564235
"1524",1525,"mesa_verde",412.9775028,5.679709507
"1525",1526,"mesa_verde",475.2721511,62.29359371
"1526",1527,"mesa_verde",445.434239,-29.83667486
"1527",1528,"mesa_verde",308.5862897,-136.8465799
"1528",1529,"mesa_verde",380.4088215,71.81964394
"1529",1530,"mesa_verde",432.9332439,52.52574558
"1530",1531,"mesa_verde",319.6749373,-113.2581642
"1531",1532,"mesa_verde",196.9669897,-122.7055825
"1532",1533,"mesa_verde",358.4203297,161.4536993
"1533",1534,"mesa_verde",408.217855,49.79687755
"1534",1535,"mesa_verde",430.2927447,22.07256124
"1535",1536,"mesa_verde",522.3436229,92.04924865
"1536",1537,"mesa_verde",479.6770788,-42.6660111
"1537",1538,"mesa_verde",322.5299386,-157.144625
"1538",1539,"mesa_verde",432.3697326,109.8365823
"1539",1540,"mesa_verde",461.6867267,29.31476294
"1540",1541,"mesa_verde",429.8703816,-31.8162309
"1541",1542,"mesa_verde",156.1755862,-273.6876508
"1542",1543,"mesa_verde",395.7843082,239.606399
"1543",1544,"mesa_verde",323.460154,-72.32471963
"1544",1545,"mesa_verde",277.3751622,-46.08565275
"1545",1546,"mesa_verde",468.0553993,190.6788016
"1546",1547,"mesa_verde",377.7455655,-90.30975876
"1547",1548,"mesa_verde",419.6194947,41.87312523
"1548",1549,"mesa_verde",495.0480228,75.42819347
"1549",1550,"mesa_verde",449.3856753,-45.66079961
"1550",1551,"mesa_verde",340.8359436,-108.5459017
"1551",1552,"mesa_verde",424.4576015,83.62122103
"1552",1553,"mesa_verde",537.0417496,112.5834187
"1553",1554,"mesa_verde",424.9662326,-112.0754797
"1554",1555,"mesa_verde",461.8970754,36.92703737
"1555",1556,"mesa_verde",522.5353249,60.64033282
"1556",1557,"mesa_verde",477.4564766,-45.08144715
"1557",1558,"mesa_verde",294.5903781,-182.8618682
"1558",1559,"mesa_verde",398.2942589,103.7003506
"1559",1560,"mesa_verde",421.1960716,22.90444704
"1560",1561,"mesa_verde",362.2702907,-58.92749825
"1561",1562,"mesa_verde",358.2540019,-4.012956313
"1562",1563,"mesa_verde",353.1624557,-5.094856532
"1563",1564,"mesa_verde",450.3193735,97.15552443
"1564",1565,"mesa_verde",509.5123086,59.1915025
"1565",1566,"mesa_verde",400.1061911,-109.4073325
"1566",1567,"mesa_verde",332.7304231,-67.36750574
"1567",1568,"mesa_verde",424.8769577,92.14470186
"1568",1569,"mesa_verde",469.7125984,44.83326243
"1569",1570,"mesa_verde",429.0958726,-40.61405065
"1570",1571,"mesa_verde",425.4864801,-3.610902604
"1571",1572,"mesa_verde",441.7427317,16.25632854
"1572",1573,"mesa_verde",277.1678204,-164.5724339
"1573",1574,"mesa_verde",251.5913083,-25.57840366
"1574",1575,"mesa_verde",373.0103184,121.4199974
"1575",1576,"mesa_verde",363.8803106,-9.12844368
"1576",1577,"mesa_verde",436.6489141,72.76210666
"1577",1578,"mesa_verde",414.0494722,-22.59617368
"1578",1579,"mesa_verde",301.2051138,-112.8416929
"1579",1580,"mesa_verde",210.7926365,-90.40970179
"1580",1581,"mesa_verde",367.8495501,157.0534681
"1581",1582,"mesa_verde",338.515337,-29.33496234
"1582",1583,"mesa_verde",296.3520377,-42.15945363
"1583",1584,"mesa_verde",168.5621052,-127.7895509
"1584",1585,"mesa_verde",179.3597387,10.79476844
"1585",1586,"mesa_verde",409.516397,230.155397
"1586",1587,"mesa_verde",412.638574,3.122240129
"1587",1588,"mesa_verde",448.17219,35.53008759
"1588",1589,"mesa_verde",466.5353898,18.36539663
"1589",1590,"mesa_verde",201.8075409,-264.7260138
"1590",1591,"mesa_verde",339.6866401,137.8744971
"1591",1592,"mesa_verde",294.7690145,-44.91685054
"1592",1593,"mesa_verde",348.8279398,54.06265443
"1593",1594,"mesa_verde",505.9662975,157.1341677
"1594",1595,"mesa_verde",544.3779744,38.41412792
"1595",1596,"mesa_verde",553.5851865,9.206397277
"1596",1597,"mesa_verde",420.3721987,-133.2158817
"1597",1598,"mesa_verde",323.9724626,-96.39441524
"1598",1599,"mesa_verde",512.1871809,188.2116016
"1599",1600,"mesa_verde",205.0606991,-307.1207638
"1600",1601,"mesa_verde",375.8080384,170.7492068
"1601",1602,"mesa_verde",464.0361253,88.22345464
"1602",1603,"mesa_verde",469.48131,5.444440839
"1603",1604,"mesa_verde",522.5507485,53.06836405
"1604",1605,"mesa_verde",539.7150645,17.16386473
"1605",1606,"mesa_verde",516.415787,-23.30155726
"1606",1607,"mesa_verde",386.4032621,-130.0111591
"1607",1608,"mesa_verde",496.9741715,110.5709016
"1608",1609,"mesa_verde",475.2332569,-21.73946526
"1609",1610,"mesa_verde",572.1760405,96.93715569
"1610",1611,"mesa_verde",502.8573375,-69.31471907
"1611",1612,"mesa_verde",440.2981094,-62.55981103
"1612",1613,"mesa_verde",485.0745436,44.77620646
"1613",1614,"mesa_verde",518.4912174,33.41992167
"1614",1615,"mesa_verde",546.7721511,28.27871216
"1615",1616,"mesa_verde",430.0101454,-116.7618309
"1616",1617,"mesa_verde",533.46368,103.4514814
"1617",1618,"mesa_verde",553.6223285,20.15862861
"1618",1619,"mesa_verde",477.3247166,-76.29559887
"1619",1620,"mesa_verde",509.7993424,32.47537327
"1620",1621,"mesa_verde",558.3043394,48.50170351
"1621",1622,"mesa_verde",356.817643,-201.4819013
"1622",1623,"mesa_verde",293.0204638,-63.79479668
"1623",1624,"mesa_verde",246.5939041,-46.43056156
"1624",1625,"mesa_verde",274.2918361,27.70239177
"1625",1626,"mesa_verde",218.0978195,-56.19528569
"1626",1627,"mesa_verde",430.2407415,212.134458
"1627",1628,"mesa_verde",358.6818595,-71.55301501
"1628",1629,"mesa_verde",379.1823354,20.49649924
"1629",1630,"mesa_verde",429.1737042,49.99188984
"1630",1631,"mesa_verde",286.2266159,-142.9437624
"1631",1632,"mesa_verde",198.3628104,-87.86718607
"1632",1633,"mesa_verde",450.6177425,252.254226
"1633",1634,"mesa_verde",416.0913516,-34.52396275
"1634",1635,"mesa_verde",461.5992039,45.50739992
"1635",1636,"mesa_verde",427.9914121,-33.60861623
"1636",1637,"mesa_verde",340.1651164,-87.82919503
"1637",1638,"mesa_verde",300.1074673,-40.05256855
"1638",1639,"mesa_verde",378.8853292,78.7756212
"1639",1640,"mesa_verde",466.8718742,87.98472727
"1640",1641,"mesa_verde",418.5473739,-48.32234492
"1641",1642,"mesa_verde",453.1390283,34.59397263
"1642",1643,"mesa_verde",488.522627,35.38440748
"1643",1644,"mesa_verde",483.9271437,-4.598073678
"1644",1645,"mesa_verde",338.162023,-145.7588462
"1645",1646,"mesa_verde",393.8801808,55.71294213
"1646",1647,"mesa_verde",450.8935926,57.02052868
"1647",1648,"mesa_verde",308.332396,-142.5555568
"1648",1649,"mesa_verde",447.7509518,139.4092716
"1649",1650,"mesa_verde",440.3562343,-7.39491578
"1650",1651,"mesa_verde",550.12447,109.7671631
"1651",1652,"mesa_verde",342.5614563,-207.5686483
"1652",1653,"mesa_verde",372.9785628,30.42227113
"1653",1654,"mesa_verde",161.6467725,-211.3307099
"1654",1655,"mesa_verde",482.5064463,320.8589329
"1655",1656,"mesa_verde",403.8405944,-78.66916816
"1656",1657,"mesa_verde",388.8444666,-14.98721554
"1657",1658,"mesa_verde",335.1611361,-53.68533801
"1658",1659,"mesa_verde",415.2775807,80.11414919
"1659",1660,"mesa_verde",480.2152159,64.93474914
"1660",1661,"mesa_verde",409.0924332,-71.12444418
"1661",1662,"mesa_verde",438.0528251,28.95863438
"1662",1663,"mesa_verde",362.2973306,-75.75044406
"1663",1664,"mesa_verde",321.9440166,-40.35229731
"1664",1665,"mesa_verde",361.1680583,39.22491419
"1665",1666,"mesa_verde",336.9165873,-24.2506081
"1666",1667,"mesa_verde",285.2830103,-51.63212291
"1667",1668,"mesa_verde",255.0293112,-30.2554939
"1668",1669,"mesa_verde",411.4990698,156.4684577
"1669",1670,"mesa_verde",229.5672969,-181.9322404
"1670",1671,"mesa_verde",383.2046811,153.6410028
"1671",1672,"mesa_verde",458.7179415,75.50839378
"1672",1673,"mesa_verde",444.8943497,-13.82535416
"1673",1674,"mesa_verde",462.4403392,17.54580978
"1674",1675,"mesa_verde",309.6775115,-152.760706
"1675",1676,"mesa_verde",368.5367742,58.86067306
"1676",1677,"mesa_verde",423.9519555,55.41557185
"1677",1678,"mesa_verde",512.7832482,88.83082644
"1678",1679,"mesa_verde",375.3176646,-137.4653331
"1679",1680,"mesa_verde",532.6451285,157.3299005
"1680",1681,"mesa_verde",522.5976464,-10.05152962
"1681",1682,"mesa_verde",407.4996755,-115.0961466
"1682",1683,"mesa_verde",489.1716276,81.66924687
"1683",1684,"mesa_verde",257.0714935,-232.0979835
"1684",1685,"mesa_verde",152.8051614,-104.2600324
"1685",1686,"mesa_verde",302.8198278,150.0102187
"1686",1687,"mesa_verde",406.7968115,103.9755283
"1687",1688,"mesa_verde",469.5013844,62.70270122
"1688",1689,"mesa_verde",521.6884572,52.18965238
"1689",1690,"mesa_verde",457.5749762,-64.11656716
"1690",1691,"mesa_verde",456.2601021,-1.3116185
"1691",1692,"mesa_verde",506.3145064,50.05251267
"1692",1693,"mesa_verde",518.1767111,11.86161525
"1693",1694,"mesa_verde",337.9931211,-180.1813619
"1694",1695,"mesa_verde",420.1009994,82.11027348
"1695",1696,"mesa_verde",368.8029549,-51.29564814
"1696",1697,"mesa_verde",415.0127412,46.20382608
"1697",1698,"mesa_verde",469.6427057,54.62892078
"1698",1699,"mesa_verde",474.6236264,4.979001423
"1699",1700,"mesa_verde",351.1399585,-123.4785411
"1700",1701,"mesa_verde",550.865774,199.72656
"1701",1702,"mesa_verde",440.0200311,-110.8435833
"1702",1703,"mesa_verde",382.9206974,-57.1043235
"1703",1704,"mesa_verde",391.1593407,8.242716656
"1704",1705,"mesa_verde",524.8253656,133.6656307
"1705",1706,"mesa_verde",428.4571904,-96.37179487
"1706",1707,"mesa_verde",301.9887947,-126.4658108
"1707",1708,"mesa_verde",304.7381457,2.7457974
"1708",1709,"mesa_verde",431.2942373,126.5566576
"1709",1710,"mesa_verde",436.1808644,4.876963697
"1710",1711,"mesa_verde",452.7726486,16.60286094
"1711",1712,"mesa_verde",439.65973,-13.11651248
"1712",1713,"mesa_verde",399.9623605,-39.69798967
"1713",1714,"mesa_verde",265.9699749,-133.9917066
"1714",1715,"mesa_verde",400.352492,134.383657
"1715",1716,"mesa_verde",379.3885524,-20.96052657
"1716",1717,"mesa_verde",370.6931513,-8.696754252
"1717",1718,"mesa_verde",475.9817859,105.288244
"1718",1719,"mesa_verde",440.4213896,-35.5566702
"1719",1720,"mesa_verde",674.0326209,233.6065438
"1720",1721,"mesa_verde",397.179891,-276.8537388
"1721",1722,"mesa_verde",268.8005754,-128.3848191
"1722",1723,"mesa_verde",375.4531885,106.6562335
"1723",1724,"mesa_verde",378.3406161,2.888081898
"1724",1725,"mesa_verde",489.6236047,111.2861505
"1725",1726,"mesa_verde",558.7326079,69.10284832
"1726",1727,"mesa_verde",466.1533919,-92.58010717
"1727",1728,"mesa_verde",393.672839,-72.47301179
"1728",1729,"mesa_verde",185.7669594,-207.8982958
"1729",1730,"mesa_verde",375.4178636,189.6466824
"1730",1731,"mesa_verde",328.8446829,-46.58200537
"1731",1732,"mesa_verde",398.159146,69.31834903
"1732",1733,"mesa_verde",315.2373886,-82.91996734
"1733",1734,"mesa_verde",549.2715238,234.0313993
"1734",1735,"mesa_verde",151.0631435,-398.2011954
"1735",1736,"mesa_verde",329.0749113,178.0086005
"1736",1737,"mesa_verde",318.6669118,-10.41026723
"1737",1738,"mesa_verde",449.8946526,131.226962
"1738",1739,"mesa_verde",389.0644415,-60.82828108
"1739",1740,"mesa_verde",308.6031193,-80.46153606
"1740",1741,"mesa_verde",432.4848577,123.8820184
"1741",1742,"mesa_verde",340.4886,-91.99908846
"1742",1743,"mesa_verde",520.7488968,180.255852
"1743",1744,"mesa_verde",376.5551614,-144.1881496
"1744",1745,"mesa_verde",472.6801073,96.1218147
"1745",1746,"mesa_verde",533.7143073,61.03008518
"1746",1747,"mesa_verde",556.5325777,22.8194817
"1747",1748,"mesa_verde",155.5955049,-400.9256151
"1748",1749,"mesa_verde",512.575517,356.9708065
"1749",1750,"mesa_verde",316.4511768,-196.1174439
"1750",1751,"mesa_verde",358.6878948,42.23246373
"1751",1752,"mesa_verde",269.368478,-89.3154161
"1752",1753,"mesa_verde",406.7954054,137.4245191
"1753",1754,"mesa_verde",354.8032578,-51.99390341
"1754",1755,"mesa_verde",276.4140564,-78.39449876
"1755",1756,"mesa_verde",315.5911136,39.1873612
"1756",1757,"mesa_verde",288.7201912,-26.87478789
"1757",1758,"mesa_verde",381.6479839,92.92911163
"1758",1759,"mesa_verde",340.8190491,-40.82820236
"1759",1760,"mesa_verde",410.3517998,69.5324683
"1760",1761,"mesa_verde",371.3086657,-39.04947639
"1761",1762,"mesa_verde",401.4421779,30.13417554
"1762",1763,"mesa_verde",254.7985636,-146.6419125
"1763",1764,"mesa_verde",453.0610236,198.2614343
"1764",1765,"mesa_verde",258.222614,-194.8345585
"1765",1766,"mesa_verde",436.367245,178.1401003
"1766",1767,"mesa_verde",330.3048802,-106.0602106
"1767",1768,"mesa_verde",474.920957,144.6143823
"1768",1769,"mesa_verde",401.2552566,-73.66441695
"1769",1770,"mesa_verde",417.3706412,16.1123886
"1770",1771,"mesa_verde",536.9260838,119.5562021
"1771",1772,"mesa_verde",351.5067492,-185.4147306
"1772",1773,"mesa_verde",185.970559,-165.5360712
"1773",1774,"mesa_verde",305.8630051,119.8884977
"1774",1775,"mesa_verde",373.1988838,67.33835434
"1775",1776,"mesa_verde",354.54043,-18.65546254
"1776",1777,"mesa_verde",327.3044908,-27.23290118
"1777",1778,"mesa_verde",223.4900061,-103.8179458
"1778",1779,"mesa_verde",355.7011119,132.2130875
"1779",1780,"mesa_verde",219.5805356,-136.1203149
"1780",1781,"mesa_verde",338.9415938,119.3642009
"1781",1782,"mesa_verde",263.1999221,-75.74109426
"1782",1783,"mesa_verde",426.8158475,163.6131746
"1783",1784,"mesa_verde",513.4280955,86.60744751
"1784",1785,"mesa_verde",443.2622004,-70.16123646
"1785",1786,"mesa_verde",336.9631392,-106.3028432
"1786",1787,"mesa_verde",518.619711,181.6555575
"1787",1788,"mesa_verde",300.0744354,-218.5427729
"1788",1789,"mesa_verde",293.5928874,-6.481498707
"1789",1790,"mesa_verde",471.2704205,177.6769707
"1790",1791,"mesa_verde",530.3683482,59.09579752
"1791",1792,"mesa_verde",490.0468547,-40.31802575
"1792",1793,"mesa_verde",498.4703426,8.41692625
"1793",1794,"mesa_verde",377.4307346,-121.0357401
"1794",1795,"mesa_verde",377.429242,0.000299241
"1795",1796,"mesa_verde",377.4211301,-0.013758497
"1796",1797,"mesa_verde",486.2849355,108.8683236
"1797",1798,"mesa_verde",282.0711474,-204.217194
"1798",1799,"mesa_verde",477.8732803,195.8007845
"1799",1800,"mesa_verde",426.3151121,-51.55644607
"1800",1801,"mesa_verde",296.6028381,-129.7098229
"1801",1802,"mesa_verde",447.1577183,150.5520818
"1802",1803,"mesa_verde",325.5183006,-121.6411032
"1803",1804,"mesa_verde",379.1837631,53.66758482
"1804",1805,"mesa_verde",251.3867786,-127.8004877
"1805",1806,"mesa_verde",305.5463356,54.16742739
"1806",1807,"mesa_verde",456.115774,150.5679939
"1807",1808,"mesa_verde",355.1955308,-100.9176341
"1808",1809,"mesa_verde",309.8371333,-45.36033837
"1809",1810,"mesa_verde",349.8279614,39.98679372
"1810",1811,"mesa_verde",488.4897032,138.6620765
"1811",1812,"mesa_verde",397.6736177,-90.81827993
"1812",1813,"mesa_verde",252.3957775,-145.2779376
"1813",1814,"mesa_verde",333.7951025,81.4034051
"1814",1815,"mesa_verde",439.1045687,105.3014701
"1815",1816,"mesa_verde",532.7611188,93.65552323
"1816",1817,"mesa_verde",466.7694687,-65.98844555
"1817",1818,"mesa_verde",273.5016657,-193.2619312
"1818",1819,"mesa_verde",299.7223544,26.22154863
"1819",1820,"mesa_verde",245.1588431,-54.56198985
"1820",1821,"mesa_verde",440.9048196,195.7431457
"1821",1822,"mesa_verde",242.456866,-198.4457736
"1822",1823,"mesa_verde",323.9351475,81.47660449
"1823",1824,"mesa_verde",252.1904257,-71.74429218
"1824",1825,"mesa_verde",385.2668729,133.0767879
"1825",1826,"mesa_verde",466.5262395,81.25775384
"1826",1827,"mesa_verde",408.6123778,-57.91436347
"1827",1828,"mesa_verde",575.3446396,166.7312001
"1828",1829,"mesa_verde",321.6716925,-253.6720103
"1829",1830,"mesa_verde",444.9193346,123.2516542
"1830",1831,"mesa_verde",446.7605996,1.839923856
"1831",1832,"mesa_verde",492.1148871,45.34895458
"1832",1833,"mesa_verde",483.3152635,-8.795249752
"1833",1834,"mesa_verde",333.3102449,-150.007079
"1834",1835,"mesa_verde",456.582396,123.2685283
"1835",1836,"mesa_verde",427.2131176,-29.36251478
"1836",1837,"mesa_verde",517.8184001,90.60431268
"1837",1838,"mesa_verde",580.7119062,62.89187169
"1838",1839,"mesa_verde",557.1853206,-23.52749356
"1839",1840,"mesa_verde",550.6416674,-6.543535423
"1840",1841,"mesa_verde",471.7741845,-78.86543629
"1841",1842,"mesa_verde",333.4379813,-138.3308222
"1842",1843,"mesa_verde",459.1590811,125.7150765
"1843",1844,"mesa_verde",431.9405339,-27.21877253
"1844",1845,"mesa_verde",221.8157394,-210.1227154
"1845",1846,"mesa_verde",325.548369,103.7323153
"1846",1847,"mesa_verde",133.4216925,-192.1247254
"1847",1848,"mesa_verde",387.6548629,254.234559
"1848",1849,"mesa_verde",579.6201436,191.9589492
"1849",1850,"mesa_verde",523.4272519,-56.19097072
"1850",1851,"mesa_verde",218.1779225,-305.2421518
"1851",1852,"mesa_verde",452.1443065,233.9559478
"1852",1853,"mesa_verde",482.1874621,30.05026836
"1853",1854,"mesa_verde",403.4270356,-78.76329341
"1854",1855,"mesa_verde",353.8969239,-49.53363101
"1855",1856,"mesa_verde",406.3022411,52.40632421
"1856",1857,"mesa_verde",351.6168772,-54.68305584
"1857",1858,"mesa_verde",445.8199143,94.20017991
"1858",1859,"mesa_verde",360.5215454,-85.2902672
"1859",1860,"mesa_verde",422.7515142,62.22134853
"1860",1861,"mesa_verde",155.9966471,-266.7463502
"1861",1862,"mesa_verde",569.0336593,413.0311872
"1862",1863,"mesa_verde",357.0121571,-212.0204452
"1863",1864,"mesa_verde",227.4177122,-129.5962536
"1864",1865,"mesa_verde",400.6874405,173.2684484
"1865",1866,"mesa_verde",515.9610193,115.2733354
"1866",1867,"mesa_verde",541.7206455,25.75652923
"1867",1868,"mesa_verde",554.4685905,12.74630996
"1868",1869,"mesa_verde",506.9082158,-47.55847046
"1869",1870,"mesa_verde",337.6581725,-169.2460053
"1870",1871,"mesa_verde",281.4679415,-56.18609873
"1871",1872,"mesa_verde",432.4818508,151.0117275
"1872",1873,"mesa_verde",266.6961365,-165.7849554
"1873",1874,"mesa_verde",366.7771048,100.0832612
"1874",1875,"mesa_verde",353.1490006,-13.62980168
"1875",1876,"mesa_verde",313.9134291,-39.23952475
"1876",1877,"mesa_verde",362.2503461,48.33771319
"1877",1878,"mesa_verde",354.2810202,-7.964016517
"1878",1879,"mesa_verde",152.6758025,-201.6080364
"1879",1880,"mesa_verde",313.6834819,161.0163087
"1880",1881,"mesa_verde",252.049602,-61.64032861
"1881",1882,"mesa_verde",264.0370987,11.98299732
"1882",1883,"mesa_verde",203.521978,-60.51346406
"1883",1884,"mesa_verde",416.9612572,213.4342372
"1884",1885,"mesa_verde",475.2903219,58.32610467
"1885",1886,"mesa_verde",391.8808514,-83.40263176
"1886",1887,"mesa_verde",330.0400839,-61.84688332
"1887",1888,"mesa_verde",395.9131911,65.87912268
"1888",1889,"mesa_verde",374.8818898,-21.02648647
"1889",1890,"mesa_verde",478.9727654,104.093025
"1890",1891,"mesa_verde",456.814939,-22.16222972
"1891",1892,"mesa_verde",423.2646448,-33.54642989
"1892",1893,"mesa_verde",285.4237908,-137.8440501
"1893",1894,"mesa_verde",260.570758,-24.85031498
"1894",1895,"mesa_verde",364.891927,104.317771
